,ligand,target,DG_Exp.,dDG_Exp.,DG_OpenFF-1.0,DG_OpenFF-1.0_converged,DG_OpenFF-1.2,DG_OpenFF-1.2_converged,DG_OpenFF-2.0,DG_OpenFF-2.0_converged,DG_OPLS3e,DG_GAFF2,DG_cGenFF,DG_Consensus_OpenFF_GAFF2_cGenFF,DG_Consensus_OpenFF_GAFF2,DG_Consensus_all,dDG_OpenFF-1.0,dDG_OpenFF-1.0_converged,dDG_OpenFF-1.2,dDG_OpenFF-1.2_converged,dDG_OpenFF-2.0,dDG_OpenFF-2.0_converged,dDG_OPLS3e,dDG_GAFF2,dDG_cGenFF,dDG_Consensus_OpenFF_GAFF2_cGenFF,dDG_Consensus_OpenFF_GAFF2,dDG_Consensus_all
eg5_lig_CHEMBL1082249,CHEMBL1082249,eg5,-11.29,0.0,-11.656276722107936,-11.831413995618451,-12.542347668669004,-12.573764916624057,-12.61076577063235,,-11.575103617931187,-12.788129899000626,-12.28027348788377,-12.584262839972352,-12.851205902465038,-12.172749968522792,0.3482804687191476,0.41531817048937153,0.3701593063945697,0.526958260750767,0.28853267094811264,,0.10245193072073074,0.22993878075283367,0.20470888555142372,0.37296478519705406,0.39936718039565117,0.13927416231105713
eg5_lig_CHEMBL1086409,CHEMBL1086409,eg5,-9.93,0.0,-9.886675444542869,-10.198148737033938,-10.185370563472608,-10.663406533903592,-11.05333997703226,,-9.891656478385537,-11.150795118283193,-10.87639417840374,-11.238798681861194,-11.402262395453079,-10.85015426415246,0.16176118483432145,0.18868201468893497,0.15809742391875803,0.31067941306564817,0.16074549605350608,,0.0536070543606373,0.16040709833737976,0.17218692022073226,0.2981899245376,0.31391812111036804,0.08630075639224401
eg5_lig_CHEMBL1096003,CHEMBL1096003,eg5,-11.94,0.0,-12.255574003239817,-11.07389760856888,-12.277256382119099,-11.176150868810966,-11.338245275531678,,-12.432207215767447,-12.640191796004176,-11.947735709531793,-11.646521109079135,-10.689383524783347,-11.998872343670795,0.36606648291088417,0.682709478244449,0.4100355993484398,0.8006059751636964,0.44025014851953764,,0.12943169229542925,0.2887992619854076,0.31827121232964506,0.5337750786257441,0.590322607851411,0.17608066673449937
eg5_lig_CHEMBL1084115,CHEMBL1084115,eg5,-9.5,0.0,-9.602220492909971,-9.727795765897588,-10.400223387543859,-11.03364985596664,-10.16577136657808,,-9.772905345590104,-10.44559425943238,-11.814034182903969,-10.76186970675127,-10.082281648136442,-10.536518766476098,0.17932700063485835,0.20322289167856145,0.2077620136146331,0.3318584882515079,0.18816683720402425,,0.08183491890703169,0.16886579613158184,0.2494947891320673,0.5441607507346236,0.5168229306568335,0.1026968679341691
eg5_lig_CHEMBL1084431,CHEMBL1084431,eg5,-9.87,0.0,-10.382871402711883,,-8.126676857542478,,-10.822533423392505,,-10.127891408240218,-9.655418069554653,-11.395901392122632,-9.840336473272515,-10.375802814892484,-10.46787745384687,0.6677830354951522,,0.4543999720025917,,0.39555123149400434,,0.11625428754038314,0.401226766392427,0.5888181212415305,0.6274388129204551,0.6121714966312155,0.2543846358974692
eg5_lig_CHEMBL1084677,CHEMBL1084677,eg5,-11.53,0.0,-11.994950752192578,-11.357230941902229,-12.2040397785788,-11.131914087133204,-11.392747096496903,,-11.318788048699393,-13.267468442721812,-10.872419560836354,-11.230912616268991,-10.783737413519987,-11.784187180013529,0.3394781235056953,0.5562870142831599,0.28459255769273917,0.6429683477371665,0.38318361476364005,,0.08345850493041412,0.3085674247475977,0.32564476701257306,0.4962807929427109,0.4697010192984968,0.18022636850446566
eg5_lig_CHEMBL1085692,CHEMBL1085692,eg5,-11.39,0.0,-12.310360118681695,-13.691482070367293,-11.97567369848031,-10.91922822387106,-11.410726378707421,,-12.642302394744341,-11.753111631469102,-11.61218612575164,-10.770840926800583,-10.575375022405622,-11.684345330764476,0.27285247706745747,0.5011402971367572,0.3014191127863537,0.6485645256334432,0.5067582532943709,,0.10557005724409914,0.37557546854414686,0.5874229888571515,0.4462811744734036,0.4974133168659017,0.28625233583518706
eg5_lig_CHEMBL1085895,CHEMBL1085895,eg5,-10.92,0.0,-13.847986385118613,-13.618506002589132,-12.98824355346341,-13.691205262703887,-11.0253299632624,,-11.247973746635072,-12.087605938839888,-11.087260202188546,-11.339762609928115,-11.640036246508805,-11.250177096290981,0.3101151976328601,0.4530975370263217,0.4153169019963444,0.5662321800657795,0.26883892577759866,,0.1357979138710577,0.3886343141241675,0.5109684245742352,0.5665206184140138,0.5227594062410942,0.19213480158740745
eg5_lig_CHEMBL1089393,CHEMBL1089393,eg5,-8.43,0.0,-9.06623288595431,-9.09078228526856,-9.977090291555157,-10.611058456518379,-8.642426091939598,,-9.08631021870276,-9.368690313654394,-8.492156799296248,-8.760993600610226,-9.229043021480027,-8.717161993510823,0.28236012344039657,0.3090204786572212,0.25641031631494826,0.36329589756267194,0.20674890461094061,,0.07977582980413232,0.21219305901901503,0.29148949392615053,0.5342830122326271,0.5145784861109547,0.12310883145422753
eg5_lig_CHEMBL1093087,CHEMBL1093087,eg5,-10.6,0.0,-12.39896805032802,,-8.626967263659791,-4.9879483280355394,-9.738135014718365,,-9.61982924095942,-10.31955942239034,-8.000466925508848,-10.162715843188929,-10.90619500545189,-9.276781655923763,0.39789239638635693,,0.39176187057368145,0.9801616941605119,0.6470053190101275,,0.1382474211240721,0.3730086734963198,0.4673869085320845,0.5457786460537087,0.4784831109348728,0.27351821340579063
cdk8_lig_13,13,cdk8,-11.29,0.0,-12.027308112186043,-11.853417790225734,-11.422378895694436,-10.1603262184831,-9.258761622598069,-9.407323160141043,-10.521611633019992,-10.046797130677266,-14.112464533686623,-11.659678275377209,-10.11398254393502,-11.0009772956041,0.40590068713207395,0.8933701730838471,0.3395495083379722,0.4948378705559106,0.4235046862181564,0.9324518799848343,0.1411474842161228,0.4845593885180028,0.4057326808860814,0.8159828121505502,0.3492056549196971,0.2272865088805947
cdk8_lig_14,14,cdk8,-8.34,0.0,-9.745800856624886,,-8.29846849168849,,-6.95839547482022,-7.048322624796359,-7.538128650704799,-7.7527967041611054,-7.055738684342032,-7.2604753771188095,-6.820897477213517,-7.300109132164471,0.6822993839083742,,0.621190653672848,,0.3916225429393198,0.4828098402535326,0.11452778965388474,0.3860838303420684,0.45044027808901077,0.46913461444748655,0.3153010333609108,0.1976371068174008
cdk8_lig_16,16,cdk8,-9.29,0.0,-8.378353751279105,-8.140084456892362,-9.062283675747873,-8.790154311081237,-7.973728373713843,-7.844989291463021,-8.431180692840767,-8.845306586543964,-10.191452930981471,-9.084389259275337,-8.36381984862444,-8.917355228541973,0.3195427041449014,0.6153145420914964,0.23851087086749526,0.271009822046036,0.2198319380500547,0.27219884203897354,0.07488446600439676,0.27045761233917204,0.20819159492188316,0.3578827335807538,0.27834660466847266,0.11164894581289123
cdk8_lig_15,15,cdk8,-7.69,0.0,-8.512330705651198,-8.200084456892371,-9.138264022559468,-8.71736389479423,-9.129961148733623,-8.860093518220532,-6.726466896414037,-7.869114926012136,-8.193863462597507,-7.72059430310325,-8.334824160233628,-7.906746934789947,0.3314161050576109,0.6286593590599584,0.4780700769540282,0.49557069493038525,0.27598761023184576,0.31371774909899436,0.08952269953887923,0.684131314568921,0.47904496448155687,0.5961682218132287,0.8540315954812762,0.22874418406341296
cdk8_lig_19,19,cdk8,-10.74,0.0,-10.435379172652858,-10.330084456892287,-10.86154618401488,-10.620374485079,-9.690850836333304,-9.57063376603898,-10.09988641915825,-10.721600678371217,-9.571862265954188,-9.861450747351403,-9.832815146261002,-9.993227286829402,0.28306781618119514,0.3712813571201324,0.18541075643246366,0.24055029665963307,0.19990939785076398,0.2332907944682103,0.08264399593325836,0.24848418276409365,0.20504322443175035,0.4078265533346763,0.22629465855517242,0.10440937827822756
cdk8_lig_20,20,cdk8,-10.7,0.0,-11.063839647658988,,-10.81997179578433,-10.72578495436131,-9.782623504341585,-10.370964283403502,-9.902006061533472,-10.860613181208981,-10.101497726302144,-10.38948595026884,-10.547732301742927,-10.189499174291633,0.4660094609903301,,0.3579861159963024,0.3631325508612399,0.3183875419511322,0.6608600048551453,0.1181441294066618,0.28804742422488555,0.21225340600374012,0.2687515091327811,0.26112459580194536,0.13026673422296733
cdk8_lig_17,17,cdk8,-9.0,0.0,-6.561017925087477,-6.5734177902256885,-7.371052036110899,-7.10794412798535,-6.582379093223425,-6.2853667804487765,-7.374518307222434,-7.310150833550769,-7.54409419086296,-6.988560400469837,-7.112087359323205,-7.326812055931697,0.3783342762927319,0.7031609529460715,0.25780378816552757,0.30158805554711077,0.3008019776787221,0.3524749734804428,0.09244189196527851,0.32052074537836095,0.26015971654086084,0.47834813320870856,0.31596991689681847,0.15498582487636114
cdk8_lig_25,25,cdk8,-9.8,0.0,-8.767123369469557,,-7.641982978731833,,-8.928971611316184,-9.404280670822402,-10.977763467314883,-8.95496723875482,-10.92870166101803,-8.876498760140382,-8.565383935285588,-9.925913746324387,0.47103830326546836,,0.2811473853346306,,0.3845641472200939,0.5109068106848038,0.14955525609400044,0.32472371738128225,0.3984873647775512,0.5236140148145915,0.26155870329271425,0.18495887656246912
cdk8_lig_45,45,cdk8,-11.19,0.0,-10.81348474231442,-10.193417790225727,-11.056134070749016,-10.26365955181641,-10.857705112423135,-10.573989826807699,-10.993366708212097,-11.230506120212668,-7.936389784449263,-10.139753586719724,-11.2437528820253,-10.46918622212056,0.32872992401455386,0.7344403447985723,0.29217056139154457,0.374964442291266,0.275263895967697,0.3330940846656847,0.12321217527859926,0.427059712102797,0.39912366648316744,0.49147498644051485,0.3705249216134548,0.18404350891858026
cdk8_lig_18,18,cdk8,-10.98,0.0,-9.01191007778423,-8.353417790225716,-9.912023037220303,-9.201875846807038,-8.680702167214958,-8.3770435851177,-8.689101589497257,-10.088871557703603,-8.193365141127366,-8.312242444942468,-9.166059278722795,-8.788531470146339,0.29641295248219457,0.6984206752160007,0.317894716354154,0.38975726809552413,0.24658749646957448,0.2933851633890193,0.09011591683717902,0.47576329593552086,0.3618473436404664,0.42527544523146,0.3589890781076266,0.18455778819489044
cdk8_lig_32,32,cdk8,-9.55,0.0,-9.463311251787017,-9.428812890934312,-9.848967446503673,-9.643276122016777,-9.56806094554377,-9.479474484015642,-9.516176230500266,-9.605246631429033,-10.849089328901966,-9.925697815111553,-9.573560072832594,-9.907512932025668,0.2587106848296534,0.3705649386729232,0.1868358261841332,0.24291875552578798,0.19086661886812595,0.23091867921061845,0.09745565979703995,0.22425004080589686,0.20068803060364696,0.30219877071914863,0.195147813205206,0.1015040192971721
cdk8_lig_35,35,cdk8,-11.53,0.0,-12.273829864004467,-12.754735436304975,-11.762784442372077,-11.796061533989981,-12.356915027492729,-12.184885261062027,-12.120712235262763,-12.967848480679898,-12.367380975806025,-12.379101190278487,-12.422643406796597,-12.402116738612403,0.25275988362231233,0.4986665681635885,0.2600331015177507,0.29682210985878693,0.255521534690687,0.3019418096391364,0.09123673476150862,0.28306503609696176,0.2154819958470323,0.26165129326763126,0.25281397661599464,0.12866584872991546
cdk8_lig_21,21,cdk8,-9.76,0.0,-8.331239892159086,-8.358686609952143,-8.307991684037095,-8.429993545931248,-8.212307576481685,-8.647630950070168,-9.407644287866386,-9.686016342044745,-9.375539719319642,-9.263084272430502,-9.316327026560263,-9.268836098993765,0.3479898580225367,0.4884354749511466,0.27389649595390636,0.41023086915729334,0.2886760247791427,0.4786384478543696,0.1256172220466512,0.21494167877479856,0.23525364481645109,0.25519863005757876,0.2219280959477887,0.12184445329070683
cdk8_lig_26,26,cdk8,-10.22,0.0,-9.275327446187827,-9.27729205031286,-8.74650633304415,-9.133326879264576,-8.5700385558901,-8.990964283403496,-9.136708063092591,-9.604118609782326,-9.668597524896168,-9.646078223249292,-9.84643560453408,-9.283341374463017,0.3351117250067214,0.45020034495935257,0.4767069029536712,0.6159283823570552,0.3069979831852543,0.4907160899946229,0.24316011905352342,0.3417940650581712,0.27299806257982484,0.3089159510220519,0.23139851732262293,0.1707325968882782
cdk8_lig_29,29,cdk8,-9.26,0.0,-9.218681438997193,-9.477936728928661,-9.91310289999867,-9.987718921421244,-10.403905038062682,-10.384536273531815,-10.175915339339532,-9.258591040808858,-10.561124127105073,-10.239670420803087,-9.659023637517967,-10.26686260407622,0.27017965535022065,0.43173596958283067,0.353057701452538,0.5793724563276789,0.31755476360447193,0.3770931328248031,0.16037477897769872,0.30924617053120085,0.5672162253010095,0.4728048052285474,0.3565521063690785,0.20413790760184183
cdk8_lig_41,41,cdk8,-11.29,0.0,-12.439544240419249,-12.392427921456667,-12.982064787913993,-13.112369368998879,-12.99826250287947,-13.077384949399368,-12.496596227456704,-12.872159137641196,-12.512755907903374,-12.780500193058957,-12.676650372952306,-12.6384996757828,0.2974695813408467,0.41856820420137425,0.2846735813381933,0.340076487353375,0.24235550190519498,0.25837670079609637,0.10630823001480745,0.2262080859334559,0.2734894879998528,0.2616986057575095,0.20925883075429902,0.1268534566920652
cdk8_lig_22,22,cdk8,-10.29,0.0,-10.896684508650747,-10.896591444134984,-10.854158693908492,-10.953326879264592,-10.991374225672063,-11.564297616736827,-9.422005421519934,-11.081176385611037,-11.000654642760692,-11.10481027358727,-11.205532824065866,-10.704851379738619,0.32597787065726963,0.4423776432933541,0.28221863970687217,0.42773438471616,0.30258367698854655,0.5366978398747047,0.1388579871852342,0.22847892795527508,0.25043817441048677,0.3762903949563191,0.48732895354010425,0.12660716191312815
cdk8_lig_23,23,cdk8,-9.02,0.0,-9.044070155146592,-9.281413790635819,-8.022853484701491,-7.954716818068228,-9.175188081874708,-9.34258736076961,-8.172546451930774,-8.730374406882994,-8.783022693378001,-8.567640602946806,-8.938463051938658,-8.67343465938906,0.44687290950517683,0.6337138825317655,0.5166055100028945,0.6304550071438421,0.3368946395167142,0.39026675263438,0.19871563076326934,0.3640278211358294,0.356816048504527,0.3419571608897164,0.3647755173304258,0.18696524139278473
cdk8_lig_34,34,cdk8,-11.19,0.0,-11.615174910137398,-11.87474712396916,-11.077120983206411,-11.171383484734895,-12.085764250632906,-12.215920694102941,-12.072338771897535,-11.56684415366648,-11.790004625848898,-11.963162141367173,-12.243210594118068,-11.738761641337113,0.25192852363750534,0.42119640530053354,0.30004381607523456,0.3353848782287584,0.2896976604436638,0.3291608706618374,0.11890663350507226,0.37200466001239896,0.271734903344742,0.2678738954455353,0.2487092590805385,0.15153786599164548
cdk8_lig_24,24,cdk8,-10.35,0.0,-7.98174294216,,-8.759456607371678,,-10.920576318926775,,-7.471928260362532,-9.007581691800135,-10.236232867987654,-9.754878119677175,-8.469317459655798,-9.522120385358642,0.5167463260224723,,0.2844619922178324,,0.551900061833224,,0.19728047728755005,0.4752112768483392,0.4098231393292513,0.9149310303829808,1.0472918497014376,0.23431477523065594
cdk8_lig_33,33,cdk8,-11.11,0.0,-10.263440395722766,-10.529409727790728,-10.322382160018723,-10.56438558808791,-10.454844424702483,-10.598290592348814,-9.971817503058945,-10.299933994333289,-9.055434019329038,-10.101128299713167,-10.310335950856958,-9.954403141437803,0.2255323122400558,0.40253336820876223,0.2040061740008769,0.27877339308053967,0.19655352352578892,0.2315167298389595,0.09813850880799904,0.26803696343908956,0.2624107553694414,0.27204292945215147,0.20003940660470665,0.11796806812603221
cdk8_lig_42,42,cdk8,-11.53,0.0,-12.413314863405828,-12.113417790225721,-12.255844959842017,-11.033659551816422,-11.00693675497908,-10.637323160141033,-10.156476318649398,-11.099178123874461,-10.59412034495907,-11.402317205177548,-11.273284882157425,-10.727145617738476,0.3923834698173157,0.8729512906426047,0.29773537878300815,0.45291836857712153,0.37368320960569446,0.4964139575284968,0.14519715402175168,0.44391698774485727,0.3695122533013093,0.6140043505741134,0.41559712721415853,0.1990753134269123
cdk8_lig_27,27,cdk8,-8.47,0.0,-7.890507900462855,,-7.184348466589715,,-9.468546579650166,,-11.94891093979095,-8.262861078993225,-10.828323033360599,-9.711155235357523,-8.779950982191373,-10.114719028351828,0.42999821222612594,,0.35120776741979753,,0.45324138500572064,,0.24191947358865304,0.5881094453151009,0.36004696223868193,1.0427631917431595,1.171528633172025,0.22966669112123964
cdk8_lig_36,36,cdk8,-11.29,0.0,-11.546767192515901,-11.805299503234147,-11.565056637804583,-11.575351869817627,-12.446071088031633,-12.29395655986777,-12.448658772424842,-12.286680890568645,-11.388508009797558,-12.020158745733776,-12.626305616906748,-12.10618740180239,0.2611789442471122,0.42810321960684,0.2573342972188816,0.2830328617818735,0.287542466056224,0.32468886026742033,0.11890083872944243,0.3739378647504042,0.2536707117949495,0.2815225151029277,0.2601675955182077,0.14807260550374496
cdk8_lig_28,28,cdk8,-6.21,0.0,-8.339136015039754,,-7.39617423683414,-8.036671323050042,-7.950418953679826,-8.186581352887146,-9.671366869731711,-7.775714847394173,-6.817237376989921,-6.875214428213602,-7.362148749292413,-8.13746499340455,0.5398210883098116,,0.47130059914934885,0.9980035753152892,0.3580230064865049,0.4745006443015477,0.15482982183472432,0.3395220214999483,0.3971089260714466,0.3470627549786153,0.25915468385309604,0.18094466481151267
cdk8_lig_30,30,cdk8,-11.7,0.0,-13.218131365868263,-13.615961267818719,-12.576775563374927,-12.786061533989985,-12.523702902532872,-12.808525039222578,-12.133003863331862,-11.456146828344256,-12.94113513959387,-12.104641395379279,-11.88352277943086,-12.192797471221333,0.3187065746192611,0.5137267677974068,0.37375636486163993,0.6272593825730283,0.2857238011255625,0.3248537755397875,0.13256955664251643,0.31201581542020207,0.4053238230145398,0.39541699402948854,0.24813416034924296,0.16161590987639537
cdk8_lig_39,39,cdk8,-11.53,0.0,-12.501533205434795,-12.464214726728576,-12.512697399885488,-12.653337989716702,-12.469474920839389,-12.548087011852932,-12.309040720765363,-12.244999213020902,-11.464907687509044,-12.100121173661003,-12.156246861393576,-12.053076464783608,0.3187940053074623,0.4300682402506889,0.35903090196993886,0.4074793827789923,0.24463960164704235,0.2609169281711169,0.11539884231648302,0.2754603024744341,0.2877517971515991,0.2819631147124259,0.20643486400034297,0.13498582321193492
cdk8_lig_37,37,cdk8,-11.53,0.0,-12.207555426911457,-12.667014154137684,-12.63385587341199,-12.89272820065665,-12.845834324597202,-12.996159070064007,-13.257683740449705,-12.384169861311294,-12.605308728109744,-12.5078688283908,-13.062505599870251,-12.61164693101617,0.2814553710009058,0.508593935402805,0.32520163627681287,0.4402010593002443,0.371305098529642,0.38741549099645683,0.11567475535861134,0.31371895842560593,0.2950655490787134,0.5167644575120136,0.3476206685048694,0.16350671409308196
